
   WARN  Unable to respect the `PHP_CLI_SERVER_WORKERS` environment variable without the `--no-reload` flag. Only creating a single server.

   INFO  Server running on [http://127.0.0.1:8000].

  Press Ctrl+C to stop the server
  2026-07-30 07:01:00 /build/assets/PieChart-DB-bHzlO.js ........... ~ 1.55ms
  2026-07-30 07:01:00 /build/assets/circle-alert-CcyLCgGT.js ....... ~ 1.66ms
  2026-07-30 07:01:00 /logo4.jpeg .................................. ~ 0.10ms
  2026-07-30 07:01:01 /expenses .................................... ~ 0.10ms
  2026-07-30 07:01:01 /build/assets/app-Th_wb2pE.css ............... ~ 0.03ms
  2026-07-30 07:01:01 /build/assets/index-DIGV8iwh.js .............. ~ 0.07ms
  2026-07-30 07:01:01 /build/assets/delete-confirmation-modal-B_DNcVal.js  ~ 0.22ms
  2026-07-30 07:01:01 /build/assets/app-CIWlN-lJ.js ................ ~ 0.27ms
  2026-07-30 07:01:01 /build/assets/app-layout-R_Jt4Ncg.js ......... ~ 0.43ms
  2026-07-30 07:01:01 /build/assets/MaterialItemsForm-2_BSU5jZ.js .. ~ 0.53ms
  2026-07-30 07:01:01 /build/assets/PayrollForm-BgSpPAqb.js ........ ~ 0.59ms
  2026-07-30 07:01:01 /build/assets/tag-DhDOd3t1.js ................ ~ 0.32ms
  2026-07-30 07:01:01 /build/assets/plus-Bih7FFuL.js ............... ~ 0.19ms
  2026-07-30 07:01:01 /build/assets/search-2FV0O587.js ............. ~ 0.38ms
  2026-07-30 07:01:01 /build/assets/trash-2-D4ioOfWV.js ............ ~ 0.06ms
  2026-07-30 07:01:01 /build/assets/pen-line-BR-1yHtz.js ........... ~ 0.69ms
  2026-07-30 07:01:01 /build/assets/dialog-DmaykLJj.js ............. ~ 0.30ms
  2026-07-30 07:01:01 /build/assets/searchable-select-CEAFBFz7.js .. ~ 0.42ms
  2026-07-30 07:01:01 /build/assets/transition-CTg85Aqp.js ......... ~ 0.47ms
  2026-07-30 07:01:01 /build/assets/app-logo-icon-D_xefw_3.js ...... ~ 0.05ms
  2026-07-30 07:01:01 /build/assets/utils-CHZDokM3.js .............. ~ 0.19ms
  2026-07-30 07:01:01 /build/assets/index-ckG7WCkF.js .............. ~ 0.33ms
  2026-07-30 07:01:01 /build/assets/index-luL_Ks2w.js .............. ~ 0.46ms
  2026-07-30 07:01:01 /build/assets/floating-ui.react-dom-BvBEi-Br.js  ~ 0.62ms
  2026-07-30 07:01:01 /build/assets/check-DCj8k6S6.js .............. ~ 0.10ms
  2026-07-30 07:01:01 /build/assets/with-selector-5m8D8T0x.js ...... ~ 0.22ms
  2026-07-30 07:01:01 /build/assets/app-Th_wb2pE.css ............. ~ 500.56ms
  2026-07-30 07:01:01 /logo4.jpeg .................................. ~ 0.04ms
  2026-07-30 07:01:01 /logo3.jpeg .................................. ~ 0.32ms
  2026-07-30 07:01:01 /employees/payroll-eligible .................. ~ 0.03ms
  2026-07-30 07:02:19 /login ....................................... ~ 0.12ms
  2026-07-30 07:02:19 /build/assets/app-Th_wb2pE.css ............... ~ 0.05ms
  2026-07-30 07:02:19 /build/assets/login-B_D3X_9w.js .............. ~ 0.18ms
  2026-07-30 07:02:19 /build/assets/input-error-C3K7Uo8-.js ........ ~ 0.35ms
  2026-07-30 07:02:19 /build/assets/text-link-B5u3lSgd.js .......... ~ 0.47ms
  2026-07-30 07:02:19 /build/assets/app-CIWlN-lJ.js ................ ~ 0.61ms
  2026-07-30 07:02:19 /build/assets/app-logo-icon-D_xefw_3.js ...... ~ 0.72ms
  2026-07-30 07:02:19 /build/assets/checkbox-BbgFQs37.js ........... ~ 0.80ms
  2026-07-30 07:02:19 /build/assets/index-ckG7WCkF.js .............. ~ 0.63ms
  2026-07-30 07:02:19 /build/assets/label-Jjn1SYZa.js .............. ~ 0.34ms
  2026-07-30 07:02:19 /build/assets/auth-layout-Cvqg8nDn.js ........ ~ 0.48ms
  2026-07-30 07:02:19 /build/assets/utils-CHZDokM3.js .............. ~ 0.57ms
  2026-07-30 07:02:19 /build/assets/check-DCj8k6S6.js .............. ~ 0.17ms
  2026-07-30 07:02:19 /build/assets/index-luL_Ks2w.js .............. ~ 0.58ms
  2026-07-30 07:02:19 /build/assets/app-Th_wb2pE.css ............... ~ 0.03ms
  2026-07-30 07:02:19 /logo3.jpeg .................................. ~ 0.03ms
  2026-07-30 07:02:22 /login ..................................... ~ 501.83ms
  2026-07-30 07:02:22 /dashboard ................................... ~ 0.03ms
  2026-07-30 07:02:22 /build/assets/dashboard-D7dQpoUQ.js .......... ~ 0.04ms
  2026-07-30 07:02:22 /build/assets/floating-ui.react-dom-BvBEi-Br.js  ~ 0.06ms
  2026-07-30 07:02:22 /build/assets/app-layout-R_Jt4Ncg.js ......... ~ 0.25ms
  2026-07-30 07:02:22 /build/assets/with-selector-5m8D8T0x.js ...... ~ 0.44ms
  2026-07-30 07:02:22 /build/assets/circle-alert-CcyLCgGT.js ....... ~ 0.53ms
  2026-07-30 07:02:22 /build/assets/PieChart-DB-bHzlO.js ........... ~ 0.68ms
  2026-07-30 07:02:22 /logo4.jpeg .................................. ~ 0.03ms
  2026-07-30 07:02:23 /expenses .................................... ~ 0.10ms
  2026-07-30 07:02:23 /build/assets/app-Th_wb2pE.css ............... ~ 0.07ms
  2026-07-30 07:02:23 /build/assets/index-DIGV8iwh.js .............. ~ 0.23ms
  2026-07-30 07:02:23 /build/assets/delete-confirmation-modal-B_DNcVal.js  ~ 0.44ms
  2026-07-30 07:02:23 /build/assets/MaterialItemsForm-2_BSU5jZ.js .. ~ 0.49ms
  2026-07-30 07:02:23 /build/assets/PayrollForm-BgSpPAqb.js ........ ~ 0.55ms
  2026-07-30 07:02:23 /build/assets/app-CIWlN-lJ.js ................ ~ 0.72ms
  2026-07-30 07:02:23 /build/assets/tag-DhDOd3t1.js ................ ~ 0.75ms
